[5/11/2015 - 13:26:14] (::1|)  => 
      'content' => '@PierreMinnaert c est grave l\'incitation aux conflits  !! Oui a l écologie mais non aux écologistes !@JVPlace
',
    ),
    505754207493046272 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_SURPRISE_NEGATIVE.xml',
      'content' => '@Alex_Le_Rouge Visiblement, être assis à côté d\'un centriste "environnementaliste" n\'a pas l\'air de le déranger... #UEPS
',
    ),
    489924355397545985 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_INFORMATION.xml',
      'content' => 'Energie durable : Sgolne Royal prsente,  Berlin, le nouveau modle nergtique franais
',
    ),
    489417417936736257 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_ACCORD.xml',
      'content' => 'Martin Malvy est réélu président du comité de bassin Adour-Garonne: A 78 ans, Martin Malvy, préside...
',
    ),
  ),
)
[19/11/2015 - 21:35:30] (::1|)  => array (
)
[19/11/2015 - 21:35:30] (::1|)  => array (
  'prevform' => 
  array (
    488892359346647040 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_PEUR.xml',
      'content' => 'Un groupe écologiste s\'inquiète du sort des parcs nationaux #polcan
',
    ),
    488647241922781185 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_INFORMATION.xml',
      'content' => 'Énergie solaire et climatisation Tanger -
',
    ),
    488944331362148353 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_DESACCORD.xml',
      'content' => 'Jospin, Bové, Testart... demandent à Hollande de contester la décision de la CEDH d\'autoriser la #GPA. #écologie
',
    ),
    487575629282693121 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_SATISFACTION.xml',
      'content' => 'Bravo @VilleLongueuil pour votre vision d\'une #agriculture durable et écoresponsable.
',
    ),
  ),
)
[19/11/2015 - 21:35:30] (::1|)  => array (
)
[19/11/2015 - 21:35:31] (::1|)  => array (
  'prevform' => 
  array (
    489408478122110976 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_INFORMATION.xml',
      'content' => 'La @JVMValley en orbite ! L’écosystème expert du #savoirproduire français ! @IRTJulesVerne @Polemc2 @paysdelaloire
',
    ),
    488873085336952832 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_ACCORD.xml',
      'content' => 'Des gens signent une pétition pour éviter la prison à la «sauveuse de canards» : des jeunes, des écologistes, des vieux avec une «canne».
',
    ),
    487470067928813568 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_PLAISIR.xml',
      'content' => 'Bienvenue à Elsa Jeannes @ElsaJeannes étudiante dans l\'#environnement et le #développement_durable qui nous suit maintenant sur Twitter,
',
    ),
    489095117446586368 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_INSATISFACTION.xml',
      'content' => 'L’#UE somme les Etats d’optimiser les #dépenses en faveur des #ENR
',
    ),
  ),
)
[19/11/2015 - 21:35:31] (::1|)  => array (
)
[19/11/2015 - 21:35:32] (::1|)  => array (
  'prevform' => 
  array (
    489814842434670592 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_SATISFACTION.xml',
      'content' => 'Enfin ! Le décret d\'éco-conditionnalité signé
',
    ),
    488333420175847424 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_DEVALORISATION.xml',
      'content' => 'Changement climatique: l\'inquisition verte
',
    ),
    507194988304674816 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_SURPRISE_POSITIVE.xml',
      'content' => '#GCO : les écologistes strasbourgeois sont "stupéfaits"  #Strasbourg #bisbilles #PS #EELV -
',
    ),
    489432910836273152 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_INFORMATION.xml',
      'content' => 'Nos gagnants du Prix de développement durable, Korb [AMPERSAND]Kelly Whale, with @ws04 [AMPERSAND]Jason @DeLavalCanada  #dfcplc14
',
    ),
  ),
)
[19/11/2015 - 21:35:32] (::1|)  => array (
  '489814842434670592_488333420175847424_507194988304674816_489432910836273152' => 
  array (
    'sid_0' => '489814842434670592',
    'valence_0' => '0',
    'sid_1' => '488333420175847424',
    'valence_1' => '0',
    'sid_2' => '507194988304674816',
    'valence_2' => '0',
    'sid_3' => '489432910836273152',
    'valence_3' => '0',
    'sourcecat' => '["EMOTION","SENTIMENT","INFORMATION","OPINION"]',
    'submit' => 'Soumettre',
  ),
)
[19/11/2015 - 21:35:32] (::1|)  => /home/paul/projects/custom/cpm/data/demo_pap/extractdeftsubsetfromentry.py /tmp/demo_deft_hyp /home/paul/projects/custom/cpm/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T2.1b.txt
[19/11/2015 - 21:35:32] (::1|)  => array (
  'prevresult' => 
  array (
    'content' => '<form method="post" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152" action="http://localhost:80/cpm/demo/t2/multiple/result/result/result/result/result" id="form-489814842434670592_488333420175847424_507194988304674816_489432910836273152"><div><div><span><div class="form-item-title"></div><input type="hidden" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[sid_0]" value="489814842434670592"/></span><h3>1/4</h3><div style="width:100%; display:block;">489814842434670592</div><div class="panel" style="display:inline-block; width:800px;">Enfin ! Le décret d\'éco-conditionnalité signé
</div><span><span class="form-item-title"></span><select type="select" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[valence_0]" style="margin-left:50px; max-width:100px;" value="0"><option selected  value="0"></option><option  value="1">EMOTION</option><option  value="2">SENTIMENT</option><option  value="3">INFORMATION</option><option  value="4">OPINION</option></select></span></div></div><div><div><span><div class="form-item-title"></div><input type="hidden" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[sid_1]" value="488333420175847424"/></span><h3>2/4</h3><div style="width:100%; display:block;">488333420175847424</div><div class="panel" style="display:inline-block; width:800px;">Changement climatique: l\'inquisition verte
</div><span><span class="form-item-title"></span><select type="select" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[valence_1]" style="margin-left:50px; max-width:100px;" value="0"><option selected  value="0"></option><option  value="1">EMOTION</option><option  value="2">SENTIMENT</option><option  value="3">INFORMATION</option><option  value="4">OPINION</option></select></span></div></div><div><div><span><div class="form-item-title"></div><input type="hidden" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[sid_2]" value="507194988304674816"/></span><h3>3/4</h3><div style="width:100%; display:block;">507194988304674816</div><div class="panel" style="display:inline-block; width:800px;">#GCO : les écologistes strasbourgeois sont "stupéfaits"  #Strasbourg #bisbilles #PS #EELV -
</div><span><span class="form-item-title"></span><select type="select" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[valence_2]" style="margin-left:50px; max-width:100px;" value="0"><option selected  value="0"></option><option  value="1">EMOTION</option><option  value="2">SENTIMENT</option><option  value="3">INFORMATION</option><option  value="4">OPINION</option></select></span></div></div><div><div><span><div class="form-item-title"></div><input type="hidden" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[sid_3]" value="489432910836273152"/></span><h3>4/4</h3><div style="width:100%; display:block;">489432910836273152</div><div class="panel" style="display:inline-block; width:800px;">Nos gagnants du Prix de développement durable, Korb [AMPERSAND]Kelly Whale, with @ws04 [AMPERSAND]Jason @DeLavalCanada  #dfcplc14
</div><span><span class="form-item-title"></span><select type="select" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[valence_3]" style="margin-left:50px; max-width:100px;" value="0"><option selected  value="0"></option><option  value="1">EMOTION</option><option  value="2">SENTIMENT</option><option  value="3">INFORMATION</option><option  value="4">OPINION</option></select></span></div></div><div><div><span><div class="form-item-title"></div><input type="hidden" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[sourcecat]" value="["EMOTION","SENTIMENT","INFORMATION","OPINION"]"/></span><span><div class="form-item-title"></div><input type="submit" name="489814842434670592_488333420175847424_507194988304674816_489432910836273152[submit]" action="" style="margin-left:40%;display:none;" class="button" value="Soumettre"/></span></div></div> 
    </form>',
    'result' => '<div id="item-result-0" class="item-result-false"><div style="padding-top:35px;">SENTIMENT</div></div><div id="item-result-1" class="item-result-false"><div style="padding-top:35px;">OPINION</div></div><div id="item-result-2" class="item-result-false"><div style="padding-top:35px;">EMOTION</div></div><div id="item-result-3" class="item-result-false"><div style="padding-top:35px;">INFORMATION</div></div><script>
    var children = jQuery("form").children();
    console.log(children);
    for(var i in children){
      var height = jQuery(children[i]).height();
      jQuery("#item-result-"+i).height(height-60);
      jQuery("#item-result-"+i).css("margin-top","60px");
    }
  </script>',
  ),
)
[19/11/2015 - 21:35:32] (::1|)  => array (
)
[19/11/2015 - 21:35:32] (::1|)  => array (
)
[19/11/2015 - 21:35:32] (::1|)  => array (
)
[19/11/2015 - 21:35:32] (::1|)  => array (
  'prevform' => 
  array (
    489432562247299072 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_MEPRIS.xml',
      'content' => 'ECOLOGIE. Pêche Profonde=DESASTRE
',
    ),
    489508762542407680 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_DESACCORD.xml',
      'content' => 'La sénatrice du Nord Marie-Christine Blandin démissionne d’Europe Écologie – Les Verts
',
    ),
    489391609239580672 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_SATISFACTION.xml',
      'content' => 'Très belle levée @MidiCapital avec 44m€.
',
    ),
    489777687641092096 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_INFORMATION.xml',
      'content' => '“Elu adjoint au Maire de Paris ... chargé de toutes les questions relatives à la propreté et au traitement des déchets”
',
    ),
  ),
)
[19/11/2015 - 21:35:32] (::1|)  => array (
)
[19/11/2015 - 21:35:32] (::1|)  => array (
  'prevform' => 
  array (
    488365206813569024 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_SATISFACTION.xml',
      'content' => 'Bonne nouvelle pour  le projet d\'Éoliennes du Mont des 4 Faux : la Défense donne son feu vert pour les travaux @Champa_Ardenne #éolien
',
    ),
    488380439808073729 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_COLERE.xml',
      'content' => 'Une affaire de fous! D\'un côté, on ordonne un sursis pour recompter les voix, de l\'autre on autorise...
',
    ),
    489650242586173440 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_DEVALORISATION.xml',
      'content' => '@acampadabuc @PaalomaBeaau Oh j\'ai pas pris l\'avion depuis 26 ans je crois. Mon empreinte écologique, pas trop mal ;-)
',
    ),
    489563986644320256 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_INFORMATION.xml',
      'content' => '#ecologie Oxfam: proposer une nouvelle vision pour le développement
',
    ),
  ),
)
[19/11/2015 - 21:35:32] (::1|)  => array (
)
[19/11/2015 - 21:35:32] (::1|)  => array (
  'prevform' => 
  array (
    489138617957511168 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_INFORMATION.xml',
      'content' => '@fleurdebitume que cette motivation soit écologique, économique, éthique, nutritionnelle..
',
    ),
    488420212354449408 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_PLAISIR.xml',
      'content' => 'J\'ai ajouté une vidéo à une playlist @YouTube - (FR) Sexualité épanouie: frémissement intérieur [AMPERSAND]énergie naturelle - Diane Bellego
',
    ),
    489095117446586368 => 
    array (
      'sourcefile' => '/home/paul/projects/custom/cpm/data/demo_pap/demo_workspace/empty_INSATISFACTION.xml',
